-7.522202,0.5000051,0.6096386,40.85426
-7.540046,0.5000051,0.6454431,40.95045
-7.556714,0.5000051,0.6747087,41.00805
-7.576455,0.5000051,0.7052504,41.00875
-7.598495,0.5000051,0.7356231,40.94529
-7.621977,0.5000051,0.764802,40.7056
-7.663271,0.5000051,0.8090768,40.51423
-7.713119,0.5000051,0.858925,40.51423
-7.739941,0.5000051,0.8857469,40.51423
-7.777888,0.5000051,0.9236941,40.51423
-7.802134,0.5000051,0.9479393,40.51423
-7.830088,0.5000051,0.975894,40.51423
-7.863214,0.5000051,1.009021,40.75325
-7.890977,0.5000051,1.039428,40.95629
-7.925648,0.5000051,1.083022,41.00908
-7.945244,0.5000051,1.110058,41.0123
-7.962403,0.5000051,1.136101,40.93805
-7.98557,0.5000051,1.177579,40.81292
-8.002767,0.5000051,1.213885,40.6618
-8.016455,0.5000051,1.248544,40.49257
-8.027843,0.5000051,1.284719,40.33179
-8.036421,0.5000051,1.321089,40.11882
-8.042577,0.5000051,1.390449,40.0798
-8.042796,0.5000051,1.429815,90
-8.042796,0.5000051,1.473501,90
-8.042796,0.5000051,1.511797,90
-8.042796,0.5000051,1.549654,40.12555
-8.038435,0.5000051,1.594982,40.27653
-8.027987,0.5000051,1.645764,40.55274
-8.00689,0.5000051,1.707254,40.70499
-7.993587,0.5000051,1.739216,40.83527
-7.978976,0.5000051,1.769233,40.93619
-7.962809,0.5000051,1.798262,40.99954
-7.944727,0.5000051,1.827021,41.01556
-7.925709,0.5000051,1.854233,40.96025
-7.898424,0.5000051,1.888696,41.01574
-7.872828,0.5000051,1.92541,40.95055
-7.842947,0.5000051,1.977868,40.78948
-7.821336,0.5000051,2.024801,40.45637
-7.799351,0.5000051,2.098665,40.2752
-7.790543,0.5000051,2.141633,38.12625
-7.785572,0.5000051,2.185736,34.07455
-7.785572,0.5000051,2.239585,30.56195
-7.785572,0.5000051,2.27283,27.74147
-7.785572,0.5000051,2.293242,23.34214
-7.785572,0.5000051,2.31597,20.49082
-7.785572,0.5000051,2.327428,16.88987
-7.785572,0.5000051,2.338306,13.18809
-7.785572,0.5000051,2.346364,9.294657
-7.785572,0.5007079,2.350607,4.559608
-7.785572,0.5007471,2.350687,0
-7.785572,0.5005836,2.35046,0
-7.785572,0.5004142,2.350312,0
-7.785572,0.5002858,2.350212,0
-7.785572,0.5000929,2.350066,0
-7.785572,0.5000454,2.35003,0
-7.785572,0.5000236,2.350014,0
-7.785572,0.5000077,2.350002,0
-7.785572,0.5000062,2.350001,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
-7.785572,0.5000053,2.35,0
